,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,date,year
1755,8.045243e-06,0.0045592766,0.8072022,2.0080002e-05,0.04984018,0.004183517,0.12944095,0.004727961,9.535212e-06,8.203464e-06,2009-03-27,2009
1756,6.646401e-06,0.00013627822,0.8630908,1.6588652e-05,0.023050701,0.012055091,0.10152884,0.00010033358,7.8773055e-06,6.777112e-06,2009-03-28,2009
1757,1.7753106e-05,0.00036421622,0.007188074,4.4309712e-05,0.38329652,0.078192994,0.530589,0.00026799084,2.104096e-05,1.8102248e-05,2009-03-31,2009
1758,1.7854585e-05,0.00036630032,0.0076674535,4.4562996e-05,0.38135627,0.08054917,0.52968955,0.00026952272,2.1161233e-05,1.8205723e-05,2009-03-31,2009
1759,1.4771578e-05,0.43317363,0.21577059,3.686816e-05,0.33218804,0.0062622554,0.012298295,0.00022301733,1.7507256e-05,1.5062084e-05,2009-03-31,2009
1760,1.3035826e-05,0.0002671809,0.84569234,3.2535925e-05,0.05743036,0.0006395223,0.095699504,0.00019678423,1.5450045e-05,1.3292195e-05,2009-03-31,2009
1761,7.1206446e-06,0.43724966,0.31389102,1.777231e-05,0.1559569,0.0031683126,0.06997056,0.019722916,8.43938e-06,7.2606827e-06,2009-04-02,2009
1762,2.6497868e-05,0.0005429941,0.0112458635,6.613564e-05,0.29180336,0.49998346,0.14945894,0.04681435,3.140524e-05,2.7018988e-05,2009-04-20,2009
1763,1.8888391e-05,0.00038716733,0.88390595,4.7143258e-05,0.022500431,0.0060264184,0.0841116,0.0029607445,2.2386499e-05,1.925986e-05,2009-04-21,2009
1764,2.8228056e-05,0.00057836936,0.80148154,7.0453985e-05,0.18051358,0.001326273,0.015513156,0.00042611817,3.3455857e-05,2.8783203e-05,2009-04-23,2009
1765,4.8063275e-06,0.0022652776,0.8238923,1.1996041e-05,0.15142633,0.020788949,0.0015272027,7.257991e-05,5.696453e-06,4.900851e-06,2009-04-25,2009
1766,1.8326322e-05,0.00037554628,0.6316091,4.5740395e-05,0.0033724806,0.26728904,0.08128119,0.015968211,2.1720332e-05,1.8686736e-05,2009-04-28,2009
1767,2.0782063e-05,0.0004264387,0.15208629,5.1869643e-05,0.44307768,0.36656857,0.03020572,0.007516865,2.4630875e-05,2.1190774e-05,2009-04-30,2009
1768,2.0224848e-05,0.0033769163,0.72479266,5.0478902e-05,0.26725447,0.0009390458,0.0032163018,0.0003053021,2.3970466e-05,2.0622601e-05,2009-04-30,2009
1769,2.4397692e-05,0.08951465,0.19954209,6.089384e-05,0.27444902,0.24660084,0.18938597,0.0003683351,2.8916114e-05,2.4877509e-05,2009-05-05,2009
1770,3.541423e-05,0.00818063,0.58905417,8.838985e-05,0.22416502,0.06472565,0.067535855,0.046136815,4.19729e-05,3.61107e-05,2009-05-06,2009
1771,1.526492e-05,0.00031306883,0.007639481,3.8099486e-05,0.20987625,0.7358555,0.041539293,0.0046893316,1.8091965e-05,1.5565127e-05,2009-05-07,2009
1772,1.00092975e-05,0.014914846,0.03700481,2.4982057e-05,0.28381276,0.64838564,0.0025809885,0.01324385,1.1863007e-05,1.0206146e-05,2009-05-07,2009
1773,4.709315e-06,0.0018822253,0.21589737,1.1753909e-05,0.12093274,0.51211345,0.14907624,7.1089686e-05,5.5814744e-06,4.8019306e-06,2009-05-08,2009
1774,1.7796694e-05,0.4183438,0.036728986,4.4418503e-05,0.4876463,0.00082785735,0.05608291,0.00026864844,2.109262e-05,1.8146691e-05,2009-05-08,2009
1775,9.460526e-06,0.00019402865,0.73918915,2.3612385e-05,0.10196403,0.00045506377,0.15800099,0.00014281091,1.1212604e-05,9.646581e-06,2009-05-11,2009
1776,6.3094103e-06,0.13359942,0.6947684,1.5747564e-05,0.07900137,0.00029268162,0.09105878,0.0012433522,7.4779055e-06,6.4334945e-06,2009-05-12,2009
1777,4.724925e-06,9.686226e-05,0.8998602,1.1792871e-05,0.010474181,0.00022547542,0.07922294,0.01009339,5.5999753e-06,4.817848e-06,2009-05-13,2009
1778,1.9809755e-05,0.0004060017,0.0049983384,4.9442875e-05,0.5354133,0.32031062,0.13845977,0.00029905819,2.3478498e-05,2.0199344e-05,2009-05-15,2009
1779,1.6781723e-05,0.00034459296,0.040123843,4.1885254e-05,0.6030882,0.16385756,0.15542342,0.037066728,1.9889678e-05,1.711176e-05,2009-05-15,2009
1780,6.401066e-06,0.0027812386,0.62613505,1.5976326e-05,0.1080826,0.1251778,0.1376902,9.664617e-05,7.586536e-06,6.526953e-06,2009-05-17,2009
1781,4.4195763e-06,9.086559e-05,0.7117843,1.1030755e-05,0.09419011,0.03665506,0.15546364,0.0017908915,5.2380765e-06,4.506494e-06,2009-05-18,2009
1782,4.856184e-06,9.96197e-05,0.8921194,1.21204785e-05,0.029442271,0.0002285095,0.07743529,0.00064723723,5.7555435e-06,4.9516884e-06,2009-05-20,2009
1783,9.854651e-06,0.081937335,0.22277084,2.4596078e-05,0.45252097,0.011509079,0.04510751,0.18609805,1.167972e-05,1.0048458e-05,2009-05-21,2009
1784,4.051262e-06,0.0015894957,0.8015995,1.0111485e-05,0.029493071,0.018150356,0.13795571,0.011188793,4.8015504e-06,4.130936e-06,2009-05-26,2009
1785,1.1123358e-05,0.5439661,0.17996572,2.7762624e-05,0.16448829,0.0005239195,0.110824674,0.00016791112,1.318339e-05,1.1342116e-05,2009-05-26,2009
1786,3.983983e-06,8.1829996e-05,0.07286631,9.943564e-06,0.029244551,0.0827344,0.81499004,6.014262e-05,4.7218114e-06,4.0623336e-06,2009-05-27,2009
1787,1.36366325e-05,0.00027965714,0.0016085723,0.0022002538,0.27758938,0.63715,0.08092258,0.00020587092,1.616212e-05,1.3904817e-05,2009-05-27,2009
1788,5.760048e-06,0.01397649,0.776416,1.4376419e-05,0.054601155,0.0120119145,0.13785964,0.005101942,6.826802e-06,5.873328e-06,2009-05-27,2009
1789,1.7305532e-05,0.47494227,0.16511577,4.319262e-05,0.28800768,0.011925308,0.045538895,0.014371438,2.0510495e-05,1.764587e-05,2009-05-28,2009
1790,3.6939973e-06,0.0052762195,0.72074324,9.219793e-06,0.01619943,0.0028899522,0.25481436,5.576375e-05,4.378121e-06,3.7666455e-06,2009-06-02,2009
1791,2.164189e-05,0.00044374983,0.122509934,5.4015673e-05,0.3429456,0.028748028,0.106793486,0.39843586,2.564994e-05,2.206751e-05,2009-06-05,2009
1792,2.9205343e-05,0.00059957796,0.0051874225,7.2893185e-05,0.81239045,0.10305936,0.04798938,0.030607292,3.461414e-05,2.977971e-05,2009-06-08,2009
1793,4.3689183e-06,8.961778e-05,0.7562666,1.09043185e-05,0.17490135,0.04261498,0.013097332,0.013005221,5.1780366e-06,4.4548397e-06,2009-06-09,2009
1794,9.584202e-06,0.16106366,0.04234189,2.392107e-05,0.49095327,0.03396303,0.23209266,0.039530866,1.1359185e-05,9.772691e-06,2009-06-09,2009
1795,1.703522e-05,0.012775965,0.0209846,4.2517953e-05,0.21212232,0.7300023,0.0030409256,0.020976849,2.019012e-05,1.7370243e-05,2009-06-11,2009
1796,6.837051e-06,0.011656494,0.4497848,1.7064494e-05,0.15532936,0.00034142283,0.38274574,0.000103209524,8.103264e-06,6.9715115e-06,2009-06-12,2009
1797,4.414922e-06,9.0520145e-05,0.8040078,1.1019139e-05,0.018297695,0.00021543053,0.17729668,6.664915e-05,5.2325604e-06,4.501748e-06,2009-06-15,2009
1798,1.9506246e-05,0.0003997087,0.7140049,4.8685353e-05,0.19532192,0.029952824,0.044009186,0.016200295,2.3118779e-05,1.9889867e-05,2009-06-15,2009
1799,1.6790336e-05,0.00034435323,0.15570179,4.190675e-05,0.45589235,0.067740515,0.03435332,0.28587192,1.9899886e-05,1.7120543e-05,2009-06-16,2009
1800,9.479324e-06,0.43899947,0.35839525,2.3659304e-05,0.09826168,0.0004391658,0.09621696,0.0076334397,1.1234883e-05,9.665749e-06,2009-06-16,2009
1801,1.453729e-05,0.008418458,0.013143625,0.046109613,0.7090406,0.021843277,0.16518725,0.036210567,1.7229579e-05,1.48231875e-05,2009-06-17,2009
1802,8.6714845e-06,0.52222365,0.15843552,2.164303e-05,0.2180878,0.00040715327,0.10066548,0.00013090935,1.0277433e-05,8.842023e-06,2009-06-18,2009
1803,1.377594e-05,0.00028242858,0.11544791,3.4383163e-05,0.47769615,0.10385477,0.30243227,0.00020795269,1.6327227e-05,1.4046865e-05,2009-06-18,2009
1804,1.3418657e-05,0.021505428,0.45879903,3.3491426e-05,0.36685538,0.096237205,0.009886688,0.04663978,1.5903775e-05,1.3682555e-05,2009-06-20,2009
1805,6.293268e-06,0.0032900195,0.8825919,1.5707274e-05,0.029991806,0.011676654,0.0653092,0.0071045696,7.4587733e-06,6.4170345e-06,2009-06-23,2009
1806,1.467306e-05,0.03365143,0.015575235,3.6622274e-05,0.16852932,0.15645607,0.62548274,0.00022153984,1.7390494e-05,1.4961628e-05,2009-06-24,2009
1807,5.085551e-06,0.00010421698,0.17688717,1.2692952e-05,0.010900624,0.078541666,0.7328043,0.00073300186,6.027389e-06,5.185566e-06,2009-06-25,2009
1808,1.3089359e-05,0.038691163,0.48906952,3.2669537e-05,0.0012862802,0.0005997569,0.4700811,0.00019758922,1.5513491e-05,1.334678e-05,2009-06-26,2009
1809,1.01767155e-05,0.00020858987,0.78782207,2.5399915e-05,0.029216172,0.029792802,0.15274873,0.00015363973,1.2061431e-05,1.0376856e-05,2009-07-01,2009
1810,5.0727467e-06,0.000104006554,0.82868767,1.2660993e-05,0.033222724,0.0013662842,0.13396232,0.0026280452,6.012213e-06,5.1725096e-06,2009-07-01,2009
1811,5.174448e-06,0.0001061032,0.9163164,1.2914828e-05,0.0063711503,0.00025563568,0.07600751,0.0009137576,6.132749e-06,5.276211e-06,2009-07-03,2009
1812,1.6048905e-05,0.0003289121,0.00900172,4.0056224e-05,0.001983794,0.6230525,0.36529937,0.00024226317,1.9021143e-05,1.636453e-05,2009-07-06,2009
1813,6.440226e-06,0.00013198463,0.6371943,1.6074066e-05,0.0252107,0.16468127,0.17004836,0.0026967176,7.632948e-06,6.566883e-06,2009-07-06,2009
1814,6.768575e-06,0.0014862932,0.008357457,1.6893586e-05,0.3300834,0.53235596,0.12757607,0.00010217518,8.022107e-06,6.901689e-06,2009-07-07,2009
1815,1.7617678e-05,0.020067928,0.105685666,4.39717e-05,0.3684016,0.118713275,0.17468327,0.21234787,2.088045e-05,1.7964156e-05,2009-07-08,2009
1816,1.586984e-05,0.0003256435,0.010021503,3.9609302e-05,0.29987356,0.5495627,0.11042576,0.029700393,1.8808916e-05,1.6181944e-05,2009-07-15,2009
1817,1.0673455e-05,0.000219315,0.8867279,2.6639718e-05,0.026355926,0.023502324,0.061404847,0.0017288398,1.2650165e-05,1.0883364e-05,2009-07-16,2009
1818,1.7211341e-05,0.00035343313,0.2448207,4.295753e-05,0.022829294,0.1067979,0.6248406,0.0002599271,2.039886e-05,1.7549828e-05,2009-07-16,2009
1819,1.0703355e-05,0.00021938919,0.0017319024,2.6714344e-05,0.037540432,0.6826897,0.27759594,0.0001615761,1.2685603e-05,1.0913852e-05,2009-07-20,2009
1820,3.3192305e-06,6.804565e-05,0.42871153,8.284418e-06,0.30489123,0.09047624,0.17578395,5.0105842e-05,3.933948e-06,3.384508e-06,2009-07-21,2009
1821,1.2749968e-05,0.013827123,0.15376091,3.1822456e-05,0.10754153,0.6799825,0.0033193957,0.04149583,1.5111246e-05,1.3000716e-05,2009-08-11,2009
1822,2.1301152e-05,0.00043717198,0.049880993,5.316523e-05,0.094325446,0.7792763,0.05989456,0.016064059,2.52461e-05,2.172007e-05,2009-08-19,2009
1823,3.964242e-05,0.000812298,0.044672605,9.8942925e-05,0.11744052,0.7255728,0.110677205,0.0005984924,4.6984147e-05,4.0422045e-05,2009-08-19,2009
1824,8.47549e-06,0.00017375975,0.88694763,2.1153852e-05,0.033983637,0.045965463,0.032753237,0.00012795514,1.0045141e-05,8.642174e-06,2009-08-20,2009
1825,1.527745e-05,0.00031312706,0.9317464,3.8130762e-05,0.0018228056,0.023891637,0.041908298,0.00023062159,1.8106815e-05,1.5577903e-05,2009-08-20,2009
1826,5.415793e-06,0.0060762507,0.13650271,1.3517198e-05,0.15982156,0.6232725,0.051018845,0.023277294,6.418791e-06,5.5223027e-06,2009-08-22,2009
1827,7.3211118e-06,0.00015027574,0.36946008,1.8272654e-05,0.24971963,0.19905475,0.18146297,0.00011051735,8.676972e-06,7.4650925e-06,2009-08-25,2009
1828,1.4692455e-05,0.00030137054,0.86580586,3.667068e-05,0.040506557,0.0006910451,0.089813285,0.0027980886,1.741348e-05,1.4981404e-05,2009-08-25,2009
1829,1.3670688e-05,0.031780425,0.026547706,3.412047e-05,0.15467577,0.7553111,0.012518704,0.019088434,1.6202483e-05,1.3939542e-05,2009-08-27,2009
1830,1.9079864e-05,0.08144489,0.30765617,4.762115e-05,0.44722334,0.015800497,0.13398045,0.0137859015,2.2613433e-05,1.9455098e-05,2009-08-28,2009
1831,1.9777299e-05,0.000405505,0.0026866605,4.9361868e-05,0.05046472,0.9028018,0.03981999,0.0037085703,2.344003e-05,2.016625e-05,2009-09-01,2009
1832,1.3236709e-05,0.00027153065,0.012275422,3.3037304e-05,0.47233793,0.22133477,0.26046535,0.033239566,1.568813e-05,1.3497029e-05,2009-09-02,2009
1833,1.3806181e-05,0.07116338,0.81884885,3.4458644e-05,0.082244776,0.00068890926,0.016563522,0.010411856,1.6363068e-05,1.40777e-05,2009-09-03,2009
1834,1.6472615e-05,0.021233562,0.27239367,4.1113755e-05,0.5867834,0.033536434,0.016729537,0.06922949,1.9523324e-05,1.6796574e-05,2009-09-05,2009
1835,4.769018e-06,9.774376e-05,0.9319225,1.1902921e-05,0.0034630725,0.00023432914,0.061731145,0.0025240267,5.652234e-06,4.8628076e-06,2009-09-11,2009
1836,5.6319673e-06,0.000115522394,0.7960995,0.00061332696,0.029965864,0.0002614501,0.17284124,8.501777e-05,6.6750003e-06,5.7427283e-06,2009-09-17,2009
1837,1.6002685e-05,0.00032814612,0.0032696736,0.01785847,0.7460134,0.07259327,0.08237868,0.07750707,1.8966362e-05,1.63174e-05,2009-09-22,2009
1838,7.951576e-06,0.00016298493,0.32521442,1.984622e-05,0.048184987,0.40820655,0.2180657,0.000120039156,9.424198e-06,8.107955e-06,2009-10-03,2009
1839,9.878905e-06,0.13386163,0.01940045,2.4656612e-05,0.49106336,0.063687146,0.28989726,0.0020338416,1.17084655e-05,1.0073189e-05,2009-10-13,2009
1840,4.5744846e-06,9.375512e-05,0.9234808,1.1417388e-05,0.015001312,0.008640323,0.05189079,0.00086691714,5.4216734e-06,4.6644486e-06,2009-10-14,2009
1841,1.5756536e-05,0.0003232712,0.1076534,0.022111464,0.394365,0.17982772,0.028636882,0.26703176,1.8674627e-05,1.6066411e-05,2009-10-16,2009
1842,1.1583783e-05,0.022389216,0.11707112,0.01812905,0.3148013,0.24071005,0.12175352,0.16510856,1.3729085e-05,1.1811595e-05,2009-10-16,2009
1843,1.0962111e-05,0.3195502,0.35664827,2.7360173e-05,0.23894142,0.0033628629,0.053115606,0.02831918,1.2992281e-05,1.1177698e-05,2009-10-23,2009
1844,1.555331e-05,0.1754987,0.16226017,3.881928e-05,0.35284862,0.25548235,0.013538966,0.04028257,1.8433764e-05,1.585919e-05,2009-10-29,2009
1845,5.264967e-06,0.005588497,0.03754111,1.3140753e-05,0.008804442,0.49462476,0.45333162,7.948085e-05,6.2400327e-06,5.3685108e-06,2009-11-03,2009
1846,1.6461066e-05,0.00033748956,0.02656316,4.1084935e-05,0.14722966,0.7819104,0.04361692,0.0002485402,1.9509636e-05,1.67848e-05,2009-11-04,2009
1847,1.477477e-05,0.0003029059,0.55138206,3.687613e-05,0.0016695934,0.03644222,0.409896,0.00022304877,1.7511038e-05,1.5065337e-05,2009-11-06,2009
1848,8.470208e-06,0.5176233,0.21779923,2.1140666e-05,0.21431392,0.003519406,0.04306253,0.0036333161,1.003888e-05,8.636787e-06,2009-11-08,2009
1849,1.6340518e-05,0.00033488558,0.03280039,0.0052547823,0.22892599,0.7147379,0.017646918,0.0002467866,1.9366764e-05,1.666188e-05,2009-11-08,2009
1850,5.988615e-06,0.0039906534,0.23883356,1.4946896e-05,0.024288718,0.20396298,0.5267261,0.0021637396,7.0976994e-06,6.10639e-06,2009-11-09,2009
1851,3.1270196e-05,0.0006406217,0.2580857,7.804682e-05,0.034724664,0.70064014,0.0052585537,0.0004721035,3.7061396e-05,3.188517e-05,2009-11-09,2009
1852,2.3328957e-05,0.0025225822,0.21270561,5.8226397e-05,0.15609102,0.59410477,0.0298642,0.0045788283,2.764945e-05,2.3787756e-05,2009-11-09,2009
1853,2.5437612e-05,0.00052130065,0.0033351271,6.348936e-05,0.013877968,0.84845585,0.13328075,0.00038398991,3.0148627e-05,2.5937881e-05,2009-11-09,2009
1854,1.809083e-05,0.23266384,0.3790797,4.5152636e-05,0.1892814,0.09106051,0.048633073,0.059178375,2.144123e-05,1.8446613e-05,2009-11-10,2009
1855,9.0265285e-06,0.38878798,0.090303585,2.2529179e-05,0.314357,0.09355348,0.11281021,0.000136274,1.0698231e-05,9.204049e-06,2009-11-11,2009
1856,1.7381184e-05,0.00035612137,0.002420201,4.3381442e-05,0.016474517,0.7332553,0.24713242,0.00026237656,2.0600159e-05,1.7723012e-05,2009-11-11,2009
1857,5.3554722e-06,0.18283325,0.5602062,1.33666435e-05,0.15898016,0.06834345,0.029525543,8.084583e-05,6.347299e-06,5.4607954e-06,2009-11-17,2009
1858,1.7075803e-05,0.10423189,0.07354342,4.2619242e-05,0.46126387,0.2859182,0.00738371,0.067561574,2.023822e-05,1.7411623e-05,2009-11-19,2009
1859,4.787777e-06,9.818537e-05,0.80508375,1.1949743e-05,0.0120202955,0.0002239706,0.18247418,7.227473e-05,5.6744675e-06,4.881936e-06,2009-11-20,2009
1860,4.161667e-06,8.5548745e-05,0.59512556,1.0387043e-05,0.013882433,0.00019986574,0.39062,6.2824496e-05,4.932403e-06,4.2435126e-06,2009-11-23,2009
1861,3.9493057e-06,8.116654e-05,0.91422486,9.8570135e-06,0.009048171,0.00018879089,0.07637489,5.9642174e-05,4.680712e-06,4.0269747e-06,2009-11-24,2009
1862,5.1124352e-05,0.0010483372,0.36353707,0.00012760052,0.27659997,0.17376037,0.18399104,0.0007717776,6.0592523e-05,5.212979e-05,2009-12-07,2009
1863,8.584171e-06,0.045440935,0.8490894,0.0027460495,0.0038898857,0.0043174257,0.08163408,0.012854695,1.017395e-05,8.7529925e-06,2009-12-08,2009
1864,1.8400238e-05,0.00037715008,0.39932275,4.5924884e-05,0.0017721723,0.00084487704,0.5973004,0.0002777628,2.180794e-05,1.8762106e-05,2009-12-17,2009
1865,3.833461e-05,0.15177207,0.02895007,0.012520793,0.38653496,0.1095404,0.08095128,0.22960761,4.543413e-05,3.9088514e-05,2009-12-17,2009
1866,6.391364e-06,0.00013107902,0.32427046,1.5952111e-05,0.057628993,0.00029944995,0.6175371,9.6489035e-05,7.5750368e-06,6.51706e-06,2010-01-11,2010
1867,4.432461e-06,9.0861235e-05,0.91553485,1.10629135e-05,0.018427793,0.011491627,0.054362666,6.6913155e-05,5.2533474e-06,4.519632e-06,2010-01-18,2010
1868,2.5271733e-05,0.10872934,0.35870418,6.307534e-05,0.15226072,0.03797834,0.0050281337,0.33715525,2.9952025e-05,2.5768739e-05,2010-01-20,2010
1869,7.3162983e-06,0.004264916,0.21963525,1.826064e-05,0.17895998,0.5354521,0.060183182,0.0014628058,8.671268e-06,7.460184e-06,2010-01-22,2010
1870,5.6117647e-06,0.00011501155,0.20388699,1.400632e-05,0.015178655,0.08088457,0.6998181,8.471147e-05,6.651057e-06,5.7221287e-06,2010-01-25,2010
1871,2.164154e-05,0.030471524,0.1075808,0.043143444,0.60503185,0.02040454,0.048697717,0.14460072,2.5649524e-05,2.2067152e-05,2010-01-28,2010
1872,6.2797235e-06,0.00012903378,0.44289958,1.567347e-05,0.31660312,0.17603692,0.05139078,0.012904757,7.4427207e-06,6.403224e-06,2010-01-30,2010
1873,6.461325e-06,0.07054938,0.2073242,1.6126725e-05,0.5837816,0.05615139,0.082059026,9.754323e-05,7.6579545e-06,6.588397e-06,2010-02-03,2010
1874,1.0388606e-05,0.07424272,0.19421682,2.5928768e-05,0.38937765,0.21572891,0.12621784,0.00015682162,1.2312563e-05,1.0592914e-05,2010-02-09,2010
1875,3.157681e-05,0.15648067,0.0046662996,7.881209e-05,0.28359205,0.44416094,0.06729026,0.04362979,3.7424794e-05,3.219781e-05,2010-02-11,2010
1876,2.2665638e-05,0.27986503,0.07379482,5.657083e-05,0.44309276,0.08336871,0.0035114358,0.11623807,2.6863285e-05,2.3111392e-05,2010-02-12,2010
1877,5.372536e-05,0.092852205,0.008276934,0.008680765,0.6060455,0.12936498,0.04286899,0.11173849,6.367523e-05,5.478195e-05,2010-02-12,2010
1878,7.9842985e-06,0.031196019,0.5960032,1.9927891e-05,0.10581383,0.00038458212,0.2664363,0.00012052844,9.46298e-06,8.141321e-06,2010-02-23,2010
1879,8.849526e-06,0.02641758,0.66549087,2.20874e-05,0.04223482,0.008382048,0.25729063,0.00013360097,1.04884475e-05,9.023565e-06,2010-03-01,2010
1880,1.25643855e-05,0.0002574731,0.25548854,3.1359265e-05,0.20045881,0.47571805,0.067815825,0.00018966758,1.4891294e-05,1.28114825e-05,2010-03-02,2010
1881,6.3326747e-06,0.00012983699,0.65412533,1.5805628e-05,0.13200244,0.12146426,0.09080296,0.00143901,7.505478e-06,6.457216e-06,2010-03-03,2010
1882,6.742877e-06,0.010169207,0.4657242,1.6829446e-05,0.46555826,0.0003225537,0.055850796,0.0023365356,7.991649e-06,6.8754853e-06,2010-03-08,2010
1883,1.406147e-05,0.0412322,0.25327668,3.5095814e-05,0.4509526,0.025418783,0.03180689,0.19723271,1.6665637e-05,1.433801e-05,2010-03-14,2010
1884,1.1027799e-05,0.0002260008,0.24133873,2.752412e-05,0.12524468,0.61477983,0.018181352,0.00016654066,1.3070134e-05,1.1244677e-05,2010-03-16,2010
1885,3.8046044e-05,0.00077967765,0.015786445,9.495856e-05,0.17364612,0.6506391,0.076289944,0.08264183,4.509213e-05,3.879428e-05,2010-03-17,2010
1886,8.4483545e-06,0.00017336887,0.7123289,2.1086124e-05,0.18098757,0.0003923899,0.104433894,0.0016357137,1.001298e-05,8.614505e-06,2010-03-24,2010
1887,2.9348756e-05,0.00060174183,0.036922604,0.0046512433,0.80559057,0.06469419,0.040621154,0.046824478,3.478411e-05,2.9925943e-05,2010-03-25,2010
1888,8.563342e-06,0.0024956553,0.42647716,2.137312e-05,0.06676493,0.0004010662,0.50368315,0.00012927897,1.0149263e-05,8.731753e-06,2010-03-30,2010
1889,5.1955747e-05,0.0010645501,0.028963193,0.00012967558,0.51889396,0.041072268,0.3462973,0.063412584,6.157789e-05,5.2977535e-05,2010-03-30,2010
1890,4.5340316e-06,0.002173064,0.4184632,1.1316422e-05,0.24110575,0.005488,0.3326757,6.845471e-05,5.3737285e-06,4.6232003e-06,2010-04-01,2010
1891,1.3728538e-05,0.0002813484,0.035568554,3.4264853e-05,0.077074766,0.519163,0.36762688,0.00020724384,1.6271046e-05,1.399853e-05,2010-04-09,2010
1892,6.7238456e-05,0.0013780496,0.725483,0.00016781947,0.08995418,0.0031631575,0.1786229,0.0010154132,7.969094e-05,6.85608e-05,2010-04-15,2010
1893,5.4465227e-06,0.0026445445,0.17043492,1.3593895e-05,0.017384546,0.07090224,0.73852044,8.2225706e-05,6.455212e-06,5.5536366e-06,2010-04-15,2010
1894,2.0665959e-05,0.015404584,0.0037647272,5.157986e-05,0.16409163,0.79205656,0.004153269,0.020411363,2.4493269e-05,2.1072387e-05,2010-04-15,2010
1895,1.32349805e-05,0.022550087,0.06891834,3.3032993e-05,0.10457603,0.78019255,0.023487765,0.000199811,1.5686082e-05,1.3495266e-05,2010-04-18,2010
1896,1.2785692e-05,0.00026232837,0.39585277,3.191162e-05,0.5087912,0.028884977,0.060604405,0.005531469,1.5153586e-05,1.3037142e-05,2010-04-19,2010
1897,3.9838783e-06,8.165571e-05,0.64919835,9.943303e-06,0.19670448,0.049824916,0.10276547,0.00140237,4.7216877e-06,4.062227e-06,2010-04-20,2010
1898,2.0296897e-05,0.031082522,0.78704435,5.0658724e-05,0.15896824,0.0009294886,0.021553297,0.00030638746,2.4055857e-05,2.0696065e-05,2010-04-21,2010
1899,1.4745116e-05,0.38696936,0.056769013,3.6802114e-05,0.3166585,0.030772552,0.18629582,0.022450691,1.7475893e-05,1.5035101e-05,2010-04-22,2010
1900,2.276411e-05,0.11169959,0.33495376,5.6816607e-05,0.30302328,0.20527689,0.004459823,0.0404569,2.6979997e-05,2.3211802e-05,2010-04-23,2010
1901,1.4773972e-05,0.24302961,0.31818163,0.020416085,0.26498067,0.00068701693,0.10312051,0.049537126,1.7510092e-05,1.5064524e-05,2010-04-28,2010
1902,6.3778734e-06,0.00013079868,0.8996796,1.591844e-05,0.008271222,0.004770797,0.08701492,9.629325e-05,7.559048e-06,6.5033037e-06,2010-04-29,2010
1903,1.8724031e-05,0.003745284,0.002157217,4.6733032e-05,0.5129454,0.1677768,0.29346234,0.019806216,2.21917e-05,1.9092267e-05,2010-04-29,2010
1904,1.5209874e-05,0.0003118284,0.27290246,3.7962098e-05,0.025560914,0.0006983296,0.70021015,0.00022961036,1.8026723e-05,1.5508998e-05,2010-05-02,2010
1905,8.3696805e-06,0.00017158894,0.8604362,2.0889762e-05,0.028321784,0.00038724326,0.107060425,0.0035750428,9.919735e-06,8.534284e-06,2010-05-03,2010
1906,1.219688e-05,0.00024997792,0.057375327,3.0442012e-05,0.093048595,0.5581218,0.29095063,0.00018412448,1.4455727e-05,1.243675e-05,2010-05-05,2010
1907,7.6109854e-06,0.0033707095,0.3173183,1.8996145e-05,0.3227302,0.2382987,0.11549721,0.00274148,9.02053e-06,7.760666e-06,2010-05-05,2010
1908,1.4707033e-05,0.033715278,0.0024634774,3.6707068e-05,0.17427744,0.7307804,0.030562682,0.028116837,1.7430759e-05,1.4996269e-05,2010-05-06,2010
1909,6.9677308e-06,0.0001428002,0.0010390229,1.7390656e-05,0.10938365,0.40113252,0.4881571,0.00010518924,8.2581455e-06,7.1047616e-06,2010-05-13,2010
1910,1.8313829e-05,0.00037559727,0.16648944,4.5709214e-05,0.26387003,0.008600164,0.5602839,0.00027646148,2.1705528e-05,1.8673998e-05,2010-05-14,2010
1911,9.182428e-06,0.00018858995,0.7278187,2.2918286e-05,0.07566704,0.0906634,0.10547129,0.00013861424,1.0883003e-05,9.363014e-06,2010-05-14,2010
1912,8.950823e-06,0.00018338306,0.33895582,2.2340228e-05,0.3200368,0.16321655,0.17742135,0.00013512031,1.0608504e-05,9.126855e-06,2010-05-14,2010
1913,4.734075e-06,0.0021905662,0.84881145,1.1815708e-05,0.0026784549,0.0094888555,0.13673222,7.14685e-05,5.6108197e-06,4.8271777e-06,2010-05-16,2010
1914,5.0311182e-06,0.004410089,0.5626282,1.2557093e-05,0.008728272,0.00024816924,0.42388058,7.598551e-05,5.962875e-06,5.1300626e-06,2010-05-20,2010
1915,1.5921314e-05,0.00032649736,0.45455006,3.973777e-05,0.039589226,0.000866649,0.5043364,0.00024039668,1.8869921e-05,1.623443e-05,2010-05-25,2010
1916,1.2921106e-05,0.00026489882,0.5118211,3.2249598e-05,0.029379193,0.0005890954,0.457677,0.00019505805,1.5314079e-05,1.3175219e-05,2010-05-26,2010
1917,3.4229258e-06,7.018983e-05,0.22448526,8.54323e-06,0.1018227,0.0149306115,0.65390414,0.0047675804,4.0568475e-06,3.490243e-06,2010-05-27,2010
